POL,POD,Place of Delivery,Curr,D20,D40,polName,podName,originalPlaceOfDelivery,feederD20,feederD40,baseD20,baseD40,feederPlaceOfReceipt,feederPlaceOfReceiptID,Place of Receipt
656646,648146,657529,USD,4070,4750,SINGAPORE,LONG BEACH,DALLAS,540,600,3530,4150,PANJANG,656646,PANJANG
656646,648392,657100,USD,4750,5550,SINGAPORE,LOS ANGELES,DENVER,540,600,4210,4950,PANJANG,656646,PANJANG
656646,648146,657100,USD,4750,5550,SINGAPORE,LONG BEACH,DENVER,540,600,4210,4950,PANJANG,656646,PANJANG
656646,648392,659550,USD,4920,5750,SINGAPORE,LOS ANGELES,DETROIT,540,600,4380,5150,PANJANG,656646,PANJANG
656646,648146,659550,USD,4920,5750,SINGAPORE,LONG BEACH,DETROIT,540,600,4380,5150,PANJANG,656646,PANJANG
656646,648392,660273,USD,4325,5050,SINGAPORE,LOS ANGELES,EL PASO,540,600,3785,4450,PANJANG,656646,PANJANG
656646,648146,660273,USD,4325,5050,SINGAPORE,LONG BEACH,EL PASO,540,600,3785,4450,PANJANG,656646,PANJANG
656646,648392,657381,USD,4410,5150,SINGAPORE,LOS ANGELES,HOUSTON,540,600,3870,4550,PANJANG,656646,PANJANG
656646,648146,657381,USD,4410,5150,SINGAPORE,LONG BEACH,HOUSTON,540,600,3870,4550,PANJANG,656646,PANJANG
656646,648392,657530,USD,6620,7750,SINGAPORE,LOS ANGELES,INDIANAPOLIS,540,600,6080,7150,PANJANG,656646,PANJANG
656646,648146,657530,USD,6620,7750,SINGAPORE,LONG BEACH,INDIANAPOLIS,540,600,6080,7150,PANJANG,656646,PANJANG
656646,648392,660249,USD,4070,4750,SINGAPORE,LOS ANGELES,KANSAS CITY,540,600,3530,4150,PANJANG,656646,PANJANG
656646,648146,660249,USD,4070,4750,SINGAPORE,LONG BEACH,KANSAS CITY,540,600,3530,4150,PANJANG,656646,PANJANG
656646,648392,657099,USD,4920,5750,SINGAPORE,LOS ANGELES,LOUISVILLE,540,600,4380,5150,PANJANG,656646,PANJANG
656646,648146,657099,USD,4920,5750,SINGAPORE,LONG BEACH,LOUISVILLE,540,600,4380,5150,PANJANG,656646,PANJANG
656646,648392,657527,USD,4155,4850,SINGAPORE,LOS ANGELES,MEMPHIS,540,600,3615,4250,PANJANG,656646,PANJANG
656646,648146,657527,USD,4155,4850,SINGAPORE,LONG BEACH,MEMPHIS,540,600,3615,4250,PANJANG,656646,PANJANG
656646,648392,660203,USD,4155,4850,SINGAPORE,LOS ANGELES,NEW ORLEANS,540,600,3615,4250,PANJANG,656646,PANJANG
656646,648146,660203,USD,4155,4850,SINGAPORE,LONG BEACH,NEW ORLEANS,540,600,3615,4250,PANJANG,656646,PANJANG
656646,648392,657531,USD,4240,4950,SINGAPORE,LOS ANGELES,SALT LAKE CITY,540,600,3700,4350,PANJANG,656646,PANJANG
656646,648146,657531,USD,4240,4950,SINGAPORE,LONG BEACH,SALT LAKE CITY,540,600,3700,4350,PANJANG,656646,PANJANG
656646,656664,657531,USD,3985,4650,SINGAPORE,OAKLAND,SALT LAKE CITY,540,600,3445,4050,PANJANG,656646,PANJANG
656646,648392,660253,USD,5345,6250,SINGAPORE,LOS ANGELES,SAN ANTONIO,540,600,4805,5650,PANJANG,656646,PANJANG
656646,648146,660253,USD,5345,6250,SINGAPORE,LONG BEACH,SAN ANTONIO,540,600,4805,5650,PANJANG,656646,PANJANG
656646,648392,656775,USD,5940,6950,SINGAPORE,LOS ANGELES,ATLANTA,540,600,5400,6350,PANJANG,656646,PANJANG
656646,648146,656775,USD,5940,6950,SINGAPORE,LONG BEACH,ATLANTA,540,600,5400,6350,PANJANG,656646,PANJANG
656646,656495,656495,USD,1800,2400,SINGAPORE,SEATTLE,,540,600,1260,1800,PANJANG,656646,PANJANG
656646,656496,656496,USD,1800,2400,SINGAPORE,TACOMA,,540,600,1260,1800,PANJANG,656646,PANJANG
656646,656495,656569,USD,3900,4550,SINGAPORE,SEATTLE,CHICAGO,540,600,3360,3950,PANJANG,656646,PANJANG
656646,656495,660244,USD,4410,5150,SINGAPORE,SEATTLE,CINCINNATI,540,600,3870,4550,PANJANG,656646,PANJANG
656646,656495,657532,USD,4410,5150,SINGAPORE,SEATTLE,CLEVELAND,540,600,3870,4550,PANJANG,656646,PANJANG
656646,656495,660272,USD,4410,5150,SINGAPORE,SEATTLE,COLUMBUS,540,600,3870,4550,PANJANG,656646,PANJANG
656646,656495,659550,USD,4495,5250,SINGAPORE,SEATTLE,DETROIT,540,600,3955,4650,PANJANG,656646,PANJANG
656646,656495,657530,USD,6450,7550,SINGAPORE,SEATTLE,INDIANAPOLIS,540,600,5910,6950,PANJANG,656646,PANJANG
656646,656495,657099,USD,4750,5550,SINGAPORE,SEATTLE,LOUISVILLE,540,600,4210,4950,PANJANG,656646,PANJANG
656646,656495,657527,USD,3985,4650,SINGAPORE,SEATTLE,MEMPHIS,540,600,3445,4050,PANJANG,656646,PANJANG
656646,656495,658126,USD,3900,4550,SINGAPORE,SEATTLE,OMAHA,540,600,3360,3950,PANJANG,656646,PANJANG
656646,656495,656497,USD,2835,3300,SINGAPORE,SEATTLE,PORTLAND,540,600,2295,2700,PANJANG,656646,PANJANG
656646,656495,656915,USD,4240,4950,SINGAPORE,SEATTLE,ST PAUL,540,600,3700,4350,PANJANG,656646,PANJANG
656646,660196,660196,USD,4270,5300,SINGAPORE,HONOLULU,,540,600,3730,4700,PANJANG,656646,PANJANG
656650,648392,648392,USD,1890,2200,SINGAPORE,LOS ANGELES,,360,400,1530,1800,PERAWANG,656650,PERAWANG
656650,648146,648146,USD,1890,2200,SINGAPORE,LONG BEACH,,360,400,1530,1800,PERAWANG,656650,PERAWANG
656650,656664,656664,USD,1890,2200,SINGAPORE,OAKLAND,,360,400,1530,1800,PERAWANG,656650,PERAWANG
656650,648392,656569,USD,3890,4550,SINGAPORE,LOS ANGELES,CHICAGO,360,400,3530,4150,PERAWANG,656650,PERAWANG
656650,648146,656569,USD,3890,4550,SINGAPORE,LONG BEACH,CHICAGO,360,400,3530,4150,PERAWANG,656650,PERAWANG
656650,648392,660244,USD,4400,5150,SINGAPORE,LOS ANGELES,CINCINNATI,360,400,4040,4750,PERAWANG,656650,PERAWANG
656650,648146,660244,USD,4400,5150,SINGAPORE,LONG BEACH,CINCINNATI,360,400,4040,4750,PERAWANG,656650,PERAWANG
656650,648392,657532,USD,4400,5150,SINGAPORE,LOS ANGELES,CLEVELAND,360,400,4040,4750,PERAWANG,656650,PERAWANG
656650,648146,657532,USD,4400,5150,SINGAPORE,LONG BEACH,CLEVELAND,360,400,4040,4750,PERAWANG,656650,PERAWANG
656650,648392,660272,USD,4400,5150,SINGAPORE,LOS ANGELES,COLUMBUS,360,400,4040,4750,PERAWANG,656650,PERAWANG
656650,648146,660272,USD,4400,5150,SINGAPORE,LONG BEACH,COLUMBUS,360,400,4040,4750,PERAWANG,656650,PERAWANG
656650,648392,657529,USD,3890,4550,SINGAPORE,LOS ANGELES,DALLAS,360,400,3530,4150,PERAWANG,656650,PERAWANG
656650,648146,657529,USD,3890,4550,SINGAPORE,LONG BEACH,DALLAS,360,400,3530,4150,PERAWANG,656650,PERAWANG
656650,648392,657100,USD,4570,5350,SINGAPORE,LOS ANGELES,DENVER,360,400,4210,4950,PERAWANG,656650,PERAWANG
656650,648146,657100,USD,4570,5350,SINGAPORE,LONG BEACH,DENVER,360,400,4210,4950,PERAWANG,656650,PERAWANG
656650,648392,659550,USD,4740,5550,SINGAPORE,LOS ANGELES,DETROIT,360,400,4380,5150,PERAWANG,656650,PERAWANG
656650,648146,659550,USD,4740,5550,SINGAPORE,LONG BEACH,DETROIT,360,400,4380,5150,PERAWANG,656650,PERAWANG
656650,648392,660273,USD,4145,4850,SINGAPORE,LOS ANGELES,EL PASO,360,400,3785,4450,PERAWANG,656650,PERAWANG
656650,648146,660273,USD,4145,4850,SINGAPORE,LONG BEACH,EL PASO,360,400,3785,4450,PERAWANG,656650,PERAWANG
656650,648392,657381,USD,4230,4950,SINGAPORE,LOS ANGELES,HOUSTON,360,400,3870,4550,PERAWANG,656650,PERAWANG
656650,648146,657381,USD,4230,4950,SINGAPORE,LONG BEACH,HOUSTON,360,400,3870,4550,PERAWANG,656650,PERAWANG
656650,648392,657530,USD,6440,7550,SINGAPORE,LOS ANGELES,INDIANAPOLIS,360,400,6080,7150,PERAWANG,656650,PERAWANG
656650,648146,657530,USD,6440,7550,SINGAPORE,LONG BEACH,INDIANAPOLIS,360,400,6080,7150,PERAWANG,656650,PERAWANG
656650,648392,660249,USD,3890,4550,SINGAPORE,LOS ANGELES,KANSAS CITY,360,400,3530,4150,PERAWANG,656650,PERAWANG
656650,648146,660249,USD,3890,4550,SINGAPORE,LONG BEACH,KANSAS CITY,360,400,3530,4150,PERAWANG,656650,PERAWANG
656650,648392,657099,USD,4740,5550,SINGAPORE,LOS ANGELES,LOUISVILLE,360,400,4380,5150,PERAWANG,656650,PERAWANG
656650,648146,657099,USD,4740,5550,SINGAPORE,LONG BEACH,LOUISVILLE,360,400,4380,5150,PERAWANG,656650,PERAWANG
656650,648392,657527,USD,3975,4650,SINGAPORE,LOS ANGELES,MEMPHIS,360,400,3615,4250,PERAWANG,656650,PERAWANG
656650,648146,657527,USD,3975,4650,SINGAPORE,LONG BEACH,MEMPHIS,360,400,3615,4250,PERAWANG,656650,PERAWANG
656650,648392,660203,USD,3975,4650,SINGAPORE,LOS ANGELES,NEW ORLEANS,360,400,3615,4250,PERAWANG,656650,PERAWANG
656650,648146,660203,USD,3975,4650,SINGAPORE,LONG BEACH,NEW ORLEANS,360,400,3615,4250,PERAWANG,656650,PERAWANG
656650,648392,657531,USD,4060,4750,SINGAPORE,LOS ANGELES,SALT LAKE CITY,360,400,3700,4350,PERAWANG,656650,PERAWANG
656650,648146,657531,USD,4060,4750,SINGAPORE,LONG BEACH,SALT LAKE CITY,360,400,3700,4350,PERAWANG,656650,PERAWANG
656650,656664,657531,USD,3805,4450,SINGAPORE,OAKLAND,SALT LAKE CITY,360,400,3445,4050,PERAWANG,656650,PERAWANG
656650,648392,660253,USD,5165,6050,SINGAPORE,LOS ANGELES,SAN ANTONIO,360,400,4805,5650,PERAWANG,656650,PERAWANG
656650,648146,660253,USD,5165,6050,SINGAPORE,LONG BEACH,SAN ANTONIO,360,400,4805,5650,PERAWANG,656650,PERAWANG
656650,648392,656775,USD,5760,6750,SINGAPORE,LOS ANGELES,ATLANTA,360,400,5400,6350,PERAWANG,656650,PERAWANG
656650,648146,656775,USD,5760,6750,SINGAPORE,LONG BEACH,ATLANTA,360,400,5400,6350,PERAWANG,656650,PERAWANG
656650,656495,656495,USD,1620,2200,SINGAPORE,SEATTLE,,360,400,1260,1800,PERAWANG,656650,PERAWANG
656650,656496,656496,USD,1620,2200,SINGAPORE,TACOMA,,360,400,1260,1800,PERAWANG,656650,PERAWANG
656650,656495,656569,USD,3720,4350,SINGAPORE,SEATTLE,CHICAGO,360,400,3360,3950,PERAWANG,656650,PERAWANG
656650,656495,660244,USD,4230,4950,SINGAPORE,SEATTLE,CINCINNATI,360,400,3870,4550,PERAWANG,656650,PERAWANG
656650,656495,657532,USD,4230,4950,SINGAPORE,SEATTLE,CLEVELAND,360,400,3870,4550,PERAWANG,656650,PERAWANG
656650,656495,660272,USD,4230,4950,SINGAPORE,SEATTLE,COLUMBUS,360,400,3870,4550,PERAWANG,656650,PERAWANG
656650,656495,659550,USD,4315,5050,SINGAPORE,SEATTLE,DETROIT,360,400,3955,4650,PERAWANG,656650,PERAWANG
656650,656495,657530,USD,6270,7350,SINGAPORE,SEATTLE,INDIANAPOLIS,360,400,5910,6950,PERAWANG,656650,PERAWANG
656650,656495,657099,USD,4570,5350,SINGAPORE,SEATTLE,LOUISVILLE,360,400,4210,4950,PERAWANG,656650,PERAWANG
656650,656495,657527,USD,3805,4450,SINGAPORE,SEATTLE,MEMPHIS,360,400,3445,4050,PERAWANG,656650,PERAWANG
656650,656495,658126,USD,3720,4350,SINGAPORE,SEATTLE,OMAHA,360,400,3360,3950,PERAWANG,656650,PERAWANG
656650,656495,656497,USD,2655,3100,SINGAPORE,SEATTLE,PORTLAND,360,400,2295,2700,PERAWANG,656650,PERAWANG
656650,656495,656915,USD,4060,4750,SINGAPORE,SEATTLE,ST PAUL,360,400,3700,4350,PERAWANG,656650,PERAWANG
656650,660196,660196,USD,4090,5100,SINGAPORE,HONOLULU,,360,400,3730,4700,PERAWANG,656650,PERAWANG
656649,648392,648392,USD,2115,2450,SINGAPORE,LOS ANGELES,,585,650,1530,1800,PONTIANAK,656649,PONTIANAK
656649,648146,648146,USD,2115,2450,SINGAPORE,LONG BEACH,,585,650,1530,1800,PONTIANAK,656649,PONTIANAK
656649,656664,656664,USD,2115,2450,SINGAPORE,OAKLAND,,585,650,1530,1800,PONTIANAK,656649,PONTIANAK
656649,648392,656569,USD,4115,4800,SINGAPORE,LOS ANGELES,CHICAGO,585,650,3530,4150,PONTIANAK,656649,PONTIANAK
656649,648146,656569,USD,4115,4800,SINGAPORE,LONG BEACH,CHICAGO,585,650,3530,4150,PONTIANAK,656649,PONTIANAK
656649,648392,660244,USD,4625,5400,SINGAPORE,LOS ANGELES,CINCINNATI,585,650,4040,4750,PONTIANAK,656649,PONTIANAK
656649,648146,660244,USD,4625,5400,SINGAPORE,LONG BEACH,CINCINNATI,585,650,4040,4750,PONTIANAK,656649,PONTIANAK
656649,648392,657532,USD,4625,5400,SINGAPORE,LOS ANGELES,CLEVELAND,585,650,4040,4750,PONTIANAK,656649,PONTIANAK
656649,648146,657532,USD,4625,5400,SINGAPORE,LONG BEACH,CLEVELAND,585,650,4040,4750,PONTIANAK,656649,PONTIANAK
656649,648392,660272,USD,4625,5400,SINGAPORE,LOS ANGELES,COLUMBUS,585,650,4040,4750,PONTIANAK,656649,PONTIANAK
656649,648146,660272,USD,4625,5400,SINGAPORE,LONG BEACH,COLUMBUS,585,650,4040,4750,PONTIANAK,656649,PONTIANAK
656649,648392,657529,USD,4115,4800,SINGAPORE,LOS ANGELES,DALLAS,585,650,3530,4150,PONTIANAK,656649,PONTIANAK
656649,648146,657529,USD,4115,4800,SINGAPORE,LONG BEACH,DALLAS,585,650,3530,4150,PONTIANAK,656649,PONTIANAK
656649,648392,657100,USD,4795,5600,SINGAPORE,LOS ANGELES,DENVER,585,650,4210,4950,PONTIANAK,656649,PONTIANAK
656649,648146,657100,USD,4795,5600,SINGAPORE,LONG BEACH,DENVER,585,650,4210,4950,PONTIANAK,656649,PONTIANAK
656649,648392,659550,USD,4965,5800,SINGAPORE,LOS ANGELES,DETROIT,585,650,4380,5150,PONTIANAK,656649,PONTIANAK
656649,648146,659550,USD,4965,5800,SINGAPORE,LONG BEACH,DETROIT,585,650,4380,5150,PONTIANAK,656649,PONTIANAK
656649,648392,660273,USD,4370,5100,SINGAPORE,LOS ANGELES,EL PASO,585,650,3785,4450,PONTIANAK,656649,PONTIANAK
656649,648146,660273,USD,4370,5100,SINGAPORE,LONG BEACH,EL PASO,585,650,3785,4450,PONTIANAK,656649,PONTIANAK
656649,648392,657381,USD,4455,5200,SINGAPORE,LOS ANGELES,HOUSTON,585,650,3870,4550,PONTIANAK,656649,PONTIANAK
656649,648146,657381,USD,4455,5200,SINGAPORE,LONG BEACH,HOUSTON,585,650,3870,4550,PONTIANAK,656649,PONTIANAK
656649,648392,657530,USD,6665,7800,SINGAPORE,LOS ANGELES,INDIANAPOLIS,585,650,6080,7150,PONTIANAK,656649,PONTIANAK
656649,648146,657530,USD,6665,7800,SINGAPORE,LONG BEACH,INDIANAPOLIS,585,650,6080,7150,PONTIANAK,656649,PONTIANAK
656649,648392,660249,USD,4115,4800,SINGAPORE,LOS ANGELES,KANSAS CITY,585,650,3530,4150,PONTIANAK,656649,PONTIANAK
656649,648146,660249,USD,4115,4800,SINGAPORE,LONG BEACH,KANSAS CITY,585,650,3530,4150,PONTIANAK,656649,PONTIANAK
656649,648392,657099,USD,4965,5800,SINGAPORE,LOS ANGELES,LOUISVILLE,585,650,4380,5150,PONTIANAK,656649,PONTIANAK
656649,648146,657099,USD,4965,5800,SINGAPORE,LONG BEACH,LOUISVILLE,585,650,4380,5150,PONTIANAK,656649,PONTIANAK
656649,648392,657527,USD,4200,4900,SINGAPORE,LOS ANGELES,MEMPHIS,585,650,3615,4250,PONTIANAK,656649,PONTIANAK
656649,648146,657527,USD,4200,4900,SINGAPORE,LONG BEACH,MEMPHIS,585,650,3615,4250,PONTIANAK,656649,PONTIANAK
656649,648392,660203,USD,4200,4900,SINGAPORE,LOS ANGELES,NEW ORLEANS,585,650,3615,4250,PONTIANAK,656649,PONTIANAK
656649,648146,660203,USD,4200,4900,SINGAPORE,LONG BEACH,NEW ORLEANS,585,650,3615,4250,PONTIANAK,656649,PONTIANAK
656649,648392,657531,USD,4285,5000,SINGAPORE,LOS ANGELES,SALT LAKE CITY,585,650,3700,4350,PONTIANAK,656649,PONTIANAK
656649,648146,657531,USD,4285,5000,SINGAPORE,LONG BEACH,SALT LAKE CITY,585,650,3700,4350,PONTIANAK,656649,PONTIANAK
656649,656664,657531,USD,4030,4700,SINGAPORE,OAKLAND,SALT LAKE CITY,585,650,3445,4050,PONTIANAK,656649,PONTIANAK
656649,648392,660253,USD,5390,6300,SINGAPORE,LOS ANGELES,SAN ANTONIO,585,650,4805,5650,PONTIANAK,656649,PONTIANAK
656649,648146,660253,USD,5390,6300,SINGAPORE,LONG BEACH,SAN ANTONIO,585,650,4805,5650,PONTIANAK,656649,PONTIANAK
656649,648392,656775,USD,5985,7000,SINGAPORE,LOS ANGELES,ATLANTA,585,650,5400,6350,PONTIANAK,656649,PONTIANAK
656649,648146,656775,USD,5985,7000,SINGAPORE,LONG BEACH,ATLANTA,585,650,5400,6350,PONTIANAK,656649,PONTIANAK
656649,656495,656495,USD,1845,2450,SINGAPORE,SEATTLE,,585,650,1260,1800,PONTIANAK,656649,PONTIANAK
656649,656496,656496,USD,1845,2450,SINGAPORE,TACOMA,,585,650,1260,1800,PONTIANAK,656649,PONTIANAK
656649,656495,656569,USD,3945,4600,SINGAPORE,SEATTLE,CHICAGO,585,650,3360,3950,PONTIANAK,656649,PONTIANAK
656649,656495,660244,USD,4455,5200,SINGAPORE,SEATTLE,CINCINNATI,585,650,3870,4550,PONTIANAK,656649,PONTIANAK
656649,656495,657532,USD,4455,5200,SINGAPORE,SEATTLE,CLEVELAND,585,650,3870,4550,PONTIANAK,656649,PONTIANAK
656649,656495,660272,USD,4455,5200,SINGAPORE,SEATTLE,COLUMBUS,585,650,3870,4550,PONTIANAK,656649,PONTIANAK
656649,656495,659550,USD,4540,5300,SINGAPORE,SEATTLE,DETROIT,585,650,3955,4650,PONTIANAK,656649,PONTIANAK
656649,656495,657530,USD,6495,7600,SINGAPORE,SEATTLE,INDIANAPOLIS,585,650,5910,6950,PONTIANAK,656649,PONTIANAK
656649,656495,657099,USD,4795,5600,SINGAPORE,SEATTLE,LOUISVILLE,585,650,4210,4950,PONTIANAK,656649,PONTIANAK
656649,656495,657527,USD,4030,4700,SINGAPORE,SEATTLE,MEMPHIS,585,650,3445,4050,PONTIANAK,656649,PONTIANAK
656649,656495,658126,USD,3945,4600,SINGAPORE,SEATTLE,OMAHA,585,650,3360,3950,PONTIANAK,656649,PONTIANAK
656649,656495,656497,USD,2880,3350,SINGAPORE,SEATTLE,PORTLAND,585,650,2295,2700,PONTIANAK,656649,PONTIANAK
656649,656495,656915,USD,4285,5000,SINGAPORE,SEATTLE,ST PAUL,585,650,3700,4350,PONTIANAK,656649,PONTIANAK
656649,660196,660196,USD,4315,5350,SINGAPORE,HONOLULU,,585,650,3730,4700,PONTIANAK,656649,PONTIANAK
656651,648392,648392,USD,1530,1800,SINGAPORE,LOS ANGELES,,0,0,1530,1800,SEMARANG,656651,SEMARANG
656651,648146,648146,USD,1530,1800,SINGAPORE,LONG BEACH,,0,0,1530,1800,SEMARANG,656651,SEMARANG
656651,656664,656664,USD,1530,1800,SINGAPORE,OAKLAND,,0,0,1530,1800,SEMARANG,656651,SEMARANG
656651,648392,656569,USD,3530,4150,SINGAPORE,LOS ANGELES,CHICAGO,0,0,3530,4150,SEMARANG,656651,SEMARANG
656651,648146,656569,USD,3530,4150,SINGAPORE,LONG BEACH,CHICAGO,0,0,3530,4150,SEMARANG,656651,SEMARANG
656651,648392,660244,USD,4040,4750,SINGAPORE,LOS ANGELES,CINCINNATI,0,0,4040,4750,SEMARANG,656651,SEMARANG
656651,648146,660244,USD,4040,4750,SINGAPORE,LONG BEACH,CINCINNATI,0,0,4040,4750,SEMARANG,656651,SEMARANG
656651,648392,657532,USD,4040,4750,SINGAPORE,LOS ANGELES,CLEVELAND,0,0,4040,4750,SEMARANG,656651,SEMARANG
656651,648146,657532,USD,4040,4750,SINGAPORE,LONG BEACH,CLEVELAND,0,0,4040,4750,SEMARANG,656651,SEMARANG
656651,648392,660272,USD,4040,4750,SINGAPORE,LOS ANGELES,COLUMBUS,0,0,4040,4750,SEMARANG,656651,SEMARANG
656651,648146,660272,USD,4040,4750,SINGAPORE,LONG BEACH,COLUMBUS,0,0,4040,4750,SEMARANG,656651,SEMARANG
656651,648392,657529,USD,3530,4150,SINGAPORE,LOS ANGELES,DALLAS,0,0,3530,4150,SEMARANG,656651,SEMARANG
656651,648146,657529,USD,3530,4150,SINGAPORE,LONG BEACH,DALLAS,0,0,3530,4150,SEMARANG,656651,SEMARANG
656651,648392,657100,USD,4210,4950,SINGAPORE,LOS ANGELES,DENVER,0,0,4210,4950,SEMARANG,656651,SEMARANG
656651,648146,657100,USD,4210,4950,SINGAPORE,LONG BEACH,DENVER,0,0,4210,4950,SEMARANG,656651,SEMARANG
656651,648392,659550,USD,4380,5150,SINGAPORE,LOS ANGELES,DETROIT,0,0,4380,5150,SEMARANG,656651,SEMARANG
656651,648146,659550,USD,4380,5150,SINGAPORE,LONG BEACH,DETROIT,0,0,4380,5150,SEMARANG,656651,SEMARANG
656651,648392,660273,USD,3785,4450,SINGAPORE,LOS ANGELES,EL PASO,0,0,3785,4450,SEMARANG,656651,SEMARANG
656651,648146,660273,USD,3785,4450,SINGAPORE,LONG BEACH,EL PASO,0,0,3785,4450,SEMARANG,656651,SEMARANG
656651,648392,657381,USD,3870,4550,SINGAPORE,LOS ANGELES,HOUSTON,0,0,3870,4550,SEMARANG,656651,SEMARANG
656651,648146,657381,USD,3870,4550,SINGAPORE,LONG BEACH,HOUSTON,0,0,3870,4550,SEMARANG,656651,SEMARANG
656651,648392,657530,USD,6080,7150,SINGAPORE,LOS ANGELES,INDIANAPOLIS,0,0,6080,7150,SEMARANG,656651,SEMARANG
656651,648146,657530,USD,6080,7150,SINGAPORE,LONG BEACH,INDIANAPOLIS,0,0,6080,7150,SEMARANG,656651,SEMARANG
656651,648392,660249,USD,3530,4150,SINGAPORE,LOS ANGELES,KANSAS CITY,0,0,3530,4150,SEMARANG,656651,SEMARANG
656651,648146,660249,USD,3530,4150,SINGAPORE,LONG BEACH,KANSAS CITY,0,0,3530,4150,SEMARANG,656651,SEMARANG
656651,648392,657099,USD,4380,5150,SINGAPORE,LOS ANGELES,LOUISVILLE,0,0,4380,5150,SEMARANG,656651,SEMARANG
656651,648146,657099,USD,4380,5150,SINGAPORE,LONG BEACH,LOUISVILLE,0,0,4380,5150,SEMARANG,656651,SEMARANG
656651,648392,657527,USD,3615,4250,SINGAPORE,LOS ANGELES,MEMPHIS,0,0,3615,4250,SEMARANG,656651,SEMARANG
656651,648146,657527,USD,3615,4250,SINGAPORE,LONG BEACH,MEMPHIS,0,0,3615,4250,SEMARANG,656651,SEMARANG
656651,648392,660203,USD,3615,4250,SINGAPORE,LOS ANGELES,NEW ORLEANS,0,0,3615,4250,SEMARANG,656651,SEMARANG
656651,648146,660203,USD,3615,4250,SINGAPORE,LONG BEACH,NEW ORLEANS,0,0,3615,4250,SEMARANG,656651,SEMARANG
656651,648392,657531,USD,3700,4350,SINGAPORE,LOS ANGELES,SALT LAKE CITY,0,0,3700,4350,SEMARANG,656651,SEMARANG
656651,648146,657531,USD,3700,4350,SINGAPORE,LONG BEACH,SALT LAKE CITY,0,0,3700,4350,SEMARANG,656651,SEMARANG
656651,656664,657531,USD,3445,4050,SINGAPORE,OAKLAND,SALT LAKE CITY,0,0,3445,4050,SEMARANG,656651,SEMARANG
656651,648392,660253,USD,4805,5650,SINGAPORE,LOS ANGELES,SAN ANTONIO,0,0,4805,5650,SEMARANG,656651,SEMARANG
656651,648146,660253,USD,4805,5650,SINGAPORE,LONG BEACH,SAN ANTONIO,0,0,4805,5650,SEMARANG,656651,SEMARANG
656651,648392,656775,USD,5400,6350,SINGAPORE,LOS ANGELES,ATLANTA,0,0,5400,6350,SEMARANG,656651,SEMARANG
656651,648146,656775,USD,5400,6350,SINGAPORE,LONG BEACH,ATLANTA,0,0,5400,6350,SEMARANG,656651,SEMARANG
656651,656495,656495,USD,1260,1800,SINGAPORE,SEATTLE,,0,0,1260,1800,SEMARANG,656651,SEMARANG
656651,656496,656496,USD,1260,1800,SINGAPORE,TACOMA,,0,0,1260,1800,SEMARANG,656651,SEMARANG
656651,656495,656569,USD,3360,3950,SINGAPORE,SEATTLE,CHICAGO,0,0,3360,3950,SEMARANG,656651,SEMARANG
656651,656495,660244,USD,3870,4550,SINGAPORE,SEATTLE,CINCINNATI,0,0,3870,4550,SEMARANG,656651,SEMARANG
656651,656495,657532,USD,3870,4550,SINGAPORE,SEATTLE,CLEVELAND,0,0,3870,4550,SEMARANG,656651,SEMARANG
656651,656495,660272,USD,3870,4550,SINGAPORE,SEATTLE,COLUMBUS,0,0,3870,4550,SEMARANG,656651,SEMARANG
656651,656495,659550,USD,3955,4650,SINGAPORE,SEATTLE,DETROIT,0,0,3955,4650,SEMARANG,656651,SEMARANG
656651,656495,657530,USD,5910,6950,SINGAPORE,SEATTLE,INDIANAPOLIS,0,0,5910,6950,SEMARANG,656651,SEMARANG
656651,656495,657099,USD,4210,4950,SINGAPORE,SEATTLE,LOUISVILLE,0,0,4210,4950,SEMARANG,656651,SEMARANG
656651,656495,657527,USD,3445,4050,SINGAPORE,SEATTLE,MEMPHIS,0,0,3445,4050,SEMARANG,656651,SEMARANG
656651,656495,658126,USD,3360,3950,SINGAPORE,SEATTLE,OMAHA,0,0,3360,3950,SEMARANG,656651,SEMARANG
656651,656495,656497,USD,2295,2700,SINGAPORE,SEATTLE,PORTLAND,0,0,2295,2700,SEMARANG,656651,SEMARANG
656651,656495,656915,USD,3700,4350,SINGAPORE,SEATTLE,ST PAUL,0,0,3700,4350,SEMARANG,656651,SEMARANG
656651,660196,660196,USD,3730,4700,SINGAPORE,HONOLULU,,0,0,3730,4700,SEMARANG,656651,SEMARANG
656653,648392,648392,USD,1530,1800,SINGAPORE,LOS ANGELES,,0,0,1530,1800,SURABAYA,656653,SURABAYA
656653,648146,648146,USD,1530,1800,SINGAPORE,LONG BEACH,,0,0,1530,1800,SURABAYA,656653,SURABAYA
656653,656664,656664,USD,1530,1800,SINGAPORE,OAKLAND,,0,0,1530,1800,SURABAYA,656653,SURABAYA
656653,648392,656569,USD,3530,4150,SINGAPORE,LOS ANGELES,CHICAGO,0,0,3530,4150,SURABAYA,656653,SURABAYA
656653,648146,656569,USD,3530,4150,SINGAPORE,LONG BEACH,CHICAGO,0,0,3530,4150,SURABAYA,656653,SURABAYA
656653,648392,660244,USD,4040,4750,SINGAPORE,LOS ANGELES,CINCINNATI,0,0,4040,4750,SURABAYA,656653,SURABAYA
656653,648146,660244,USD,4040,4750,SINGAPORE,LONG BEACH,CINCINNATI,0,0,4040,4750,SURABAYA,656653,SURABAYA
